D,S1,S1_bot_bot,S2,S3,S4,S5,ProposedLTB,ProposedLTT2,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan12,Yuan15,Zhao,Jajodia,Hu,Du
99.0,64.7734375,64.7734375,20.5234375,12.52392578125,76.52392578125,44.52392578125,20.5234375,191.2734375,64.5234375,27.6904296875,43.1904296875,31.1904296875,129.5478515625,357.095703125,41.0478515625,0.7734375,31.1904296875,72.02392578125,64.77392578125,946.5478515625
100.0,65.17578125,65.17578125,20.42578125,12.67626953125,76.67626953125,44.67626953125,20.42578125,191.67578125,64.92578125,28.0927734375,43.5927734375,31.3427734375,130.3525390625,360.705078125,41.3525390625,1.17578125,31.3427734375,71.92626953125,65.17626953125,948.3525390625
101.0,65.17578125,65.17578125,20.42578125,12.67626953125,76.67626953125,44.67626953125,20.42578125,191.67578125,64.92578125,28.0927734375,43.5927734375,31.3427734375,130.3525390625,360.705078125,41.3525390625,1.17578125,31.3427734375,71.92626953125,65.17626953125,948.3525390625
102.0,65.576171875,65.576171875,20.826171875,12.82666015625,76.82666015625,44.82666015625,20.826171875,192.076171875,65.576171875,28.4931640625,43.9931640625,31.4931640625,131.1533203125,364.306640625,41.6533203125,1.576171875,31.4931640625,71.82666015625,65.57666015625,950.1533203125
103.0,65.576171875,65.576171875,20.826171875,12.82666015625,76.82666015625,44.82666015625,20.826171875,192.076171875,65.576171875,28.4931640625,43.9931640625,31.4931640625,131.1533203125,364.306640625,41.6533203125,1.576171875,31.4931640625,71.82666015625,65.57666015625,950.1533203125
104.0,65.974609375,65.974609375,20.724609375,12.97509765625,76.97509765625,44.97509765625,20.724609375,192.474609375,65.974609375,28.8916015625,44.3916015625,31.6416015625,131.9501953125,367.900390625,41.9501953125,1.974609375,31.6416015625,71.72509765625,65.97509765625,951.9501953125
105.0,65.974609375,65.974609375,20.724609375,12.97509765625,76.97509765625,44.97509765625,20.724609375,192.474609375,65.974609375,28.8916015625,44.3916015625,31.6416015625,131.9501953125,367.900390625,41.9501953125,1.974609375,31.6416015625,71.72509765625,65.97509765625,951.9501953125
106.0,66.37109375,66.37109375,21.12109375,13.12158203125,77.12158203125,45.12158203125,21.12109375,192.87109375,66.12109375,29.2880859375,44.7880859375,31.7880859375,132.7431640625,371.486328125,42.2431640625,2.37109375,31.7880859375,71.62158203125,66.37158203125,953.7431640625
107.0,66.37109375,66.37109375,21.12109375,13.12158203125,77.12158203125,45.12158203125,21.12109375,192.87109375,66.12109375,29.2880859375,44.7880859375,31.7880859375,132.7431640625,371.486328125,42.2431640625,2.37109375,31.7880859375,71.62158203125,66.37158203125,953.7431640625
108.0,66.765625,66.765625,21.015625,13.26611328125,77.26611328125,45.26611328125,21.015625,193.265625,66.515625,29.6826171875,45.1826171875,31.9326171875,133.5322265625,375.064453125,42.5322265625,2.765625,31.9326171875,71.51611328125,66.76611328125,955.5322265625
109.0,66.765625,66.765625,21.015625,13.26611328125,77.26611328125,45.26611328125,21.015625,193.265625,66.515625,29.6826171875,45.1826171875,31.9326171875,133.5322265625,375.064453125,42.5322265625,2.765625,31.9326171875,71.51611328125,66.76611328125,955.5322265625
110.0,67.158203125,67.158203125,21.408203125,13.40869140625,77.40869140625,45.40869140625,21.408203125,193.658203125,67.158203125,30.0751953125,45.5751953125,32.0751953125,134.3173828125,378.634765625,42.8173828125,3.158203125,32.0751953125,71.40869140625,67.15869140625,957.3173828125
111.0,67.158203125,67.158203125,21.408203125,13.40869140625,77.40869140625,45.40869140625,21.408203125,193.658203125,67.158203125,30.0751953125,45.5751953125,32.0751953125,134.3173828125,378.634765625,42.8173828125,3.158203125,32.0751953125,71.40869140625,67.15869140625,957.3173828125
112.0,67.548828125,67.548828125,21.298828125,13.54931640625,77.54931640625,45.54931640625,21.298828125,194.048828125,67.548828125,30.4658203125,45.9658203125,32.2158203125,135.0986328125,382.197265625,43.0986328125,3.548828125,32.2158203125,71.29931640625,67.54931640625,959.0986328125
113.0,67.548828125,67.548828125,21.298828125,13.54931640625,77.54931640625,45.54931640625,21.298828125,194.048828125,67.548828125,30.4658203125,45.9658203125,32.2158203125,135.0986328125,382.197265625,43.0986328125,3.548828125,32.2158203125,71.29931640625,67.54931640625,959.0986328125
114.0,67.9375,67.9375,21.6875,13.68798828125,77.68798828125,45.68798828125,21.6875,194.4375,67.6875,30.8544921875,46.3544921875,32.3544921875,135.8759765625,385.751953125,43.3759765625,3.9375,32.3544921875,71.18798828125,67.93798828125,960.8759765625
115.0,67.9375,67.9375,21.6875,13.68798828125,77.68798828125,45.68798828125,21.6875,194.4375,67.6875,30.8544921875,46.3544921875,32.3544921875,135.8759765625,385.751953125,43.3759765625,3.9375,32.3544921875,71.18798828125,67.93798828125,960.8759765625
116.0,68.32421875,68.32421875,21.57421875,13.82470703125,77.82470703125,45.82470703125,21.57421875,194.82421875,68.07421875,31.2412109375,46.7412109375,32.4912109375,136.6494140625,389.298828125,43.6494140625,4.32421875,32.4912109375,71.07470703125,68.32470703125,962.6494140625
117.0,68.32421875,68.32421875,21.57421875,13.82470703125,77.82470703125,45.82470703125,21.57421875,194.82421875,68.07421875,31.2412109375,46.7412109375,32.4912109375,136.6494140625,389.298828125,43.6494140625,4.32421875,32.4912109375,71.07470703125,68.32470703125,962.6494140625
118.0,68.708984375,68.708984375,21.958984375,13.95947265625,77.95947265625,45.95947265625,21.958984375,195.208984375,68.708984375,31.6259765625,47.1259765625,32.6259765625,137.4189453125,392.837890625,43.9189453125,4.708984375,32.6259765625,70.95947265625,68.70947265625,964.4189453125
119.0,68.708984375,68.708984375,21.958984375,13.95947265625,77.95947265625,45.95947265625,21.958984375,195.208984375,68.708984375,31.6259765625,47.1259765625,32.6259765625,137.4189453125,392.837890625,43.9189453125,4.708984375,32.6259765625,70.95947265625,68.70947265625,964.4189453125
120.0,69.091796875,69.091796875,21.841796875,14.09228515625,78.09228515625,46.09228515625,21.841796875,195.591796875,69.091796875,32.0087890625,47.5087890625,32.7587890625,138.1845703125,396.369140625,44.1845703125,5.091796875,32.7587890625,70.84228515625,69.09228515625,966.1845703125
121.0,69.091796875,69.091796875,21.841796875,14.09228515625,78.09228515625,46.09228515625,21.841796875,195.591796875,69.091796875,32.0087890625,47.5087890625,32.7587890625,138.1845703125,396.369140625,44.1845703125,5.091796875,32.7587890625,70.84228515625,69.09228515625,966.1845703125
122.0,69.47265625,69.47265625,22.22265625,14.22314453125,78.22314453125,46.22314453125,22.22265625,195.97265625,69.22265625,32.3896484375,47.8896484375,32.8896484375,138.9462890625,399.892578125,44.4462890625,5.47265625,32.8896484375,70.72314453125,69.47314453125,967.9462890625
123.0,69.47265625,69.47265625,22.22265625,14.22314453125,78.22314453125,46.22314453125,22.22265625,195.97265625,69.22265625,32.3896484375,47.8896484375,32.8896484375,138.9462890625,399.892578125,44.4462890625,5.47265625,32.8896484375,70.72314453125,69.47314453125,967.9462890625
124.0,69.8515625,69.8515625,22.1015625,14.35205078125,78.35205078125,46.35205078125,22.1015625,196.3515625,69.6015625,32.7685546875,48.2685546875,33.0185546875,139.7041015625,403.408203125,44.7041015625,5.8515625,33.0185546875,70.60205078125,69.85205078125,969.7041015625
125.0,69.8515625,69.8515625,22.1015625,14.35205078125,78.35205078125,46.35205078125,22.1015625,196.3515625,69.6015625,32.7685546875,48.2685546875,33.0185546875,139.7041015625,403.408203125,44.7041015625,5.8515625,33.0185546875,70.60205078125,69.85205078125,969.7041015625
126.0,70.228515625,70.228515625,22.478515625,14.47900390625,78.47900390625,46.47900390625,22.478515625,196.728515625,70.228515625,33.1455078125,48.6455078125,33.1455078125,140.4580078125,406.916015625,44.9580078125,6.228515625,33.1455078125,70.47900390625,70.22900390625,971.4580078125
127.0,70.228515625,70.228515625,22.478515625,14.47900390625,78.47900390625,46.47900390625,22.478515625,196.728515625,70.228515625,33.1455078125,48.6455078125,33.1455078125,140.4580078125,406.916015625,44.9580078125,6.228515625,33.1455078125,70.47900390625,70.22900390625,971.4580078125
128.0,70.603515625,70.603515625,22.353515625,6.60400390625,70.60400390625,38.60400390625,22.353515625,197.103515625,70.603515625,17.5205078125,49.0205078125,33.2705078125,141.2080078125,410.416015625,45.2080078125,6.603515625,33.2705078125,70.35400390625,70.60400390625,973.2080078125
129.0,70.603515625,70.603515625,22.353515625,6.60400390625,70.60400390625,38.60400390625,22.353515625,197.103515625,70.603515625,17.5205078125,49.0205078125,33.2705078125,141.2080078125,410.416015625,45.2080078125,6.603515625,33.2705078125,70.35400390625,70.60400390625,973.2080078125
130.0,70.9765625,70.9765625,22.7265625,6.72705078125,70.72705078125,38.72705078125,22.7265625,197.4765625,70.7265625,17.8935546875,49.3935546875,33.3935546875,141.9541015625,413.908203125,45.4541015625,6.9765625,33.3935546875,70.22705078125,70.97705078125,974.9541015625
131.0,70.9765625,70.9765625,22.7265625,6.72705078125,70.72705078125,38.72705078125,22.7265625,197.4765625,70.7265625,17.8935546875,49.3935546875,33.3935546875,141.9541015625,413.908203125,45.4541015625,6.9765625,33.3935546875,70.22705078125,70.97705078125,974.9541015625
132.0,71.34765625,71.34765625,22.59765625,6.84814453125,70.84814453125,38.84814453125,22.59765625,197.84765625,71.09765625,18.2646484375,49.7646484375,33.5146484375,142.6962890625,417.392578125,45.6962890625,7.34765625,33.5146484375,70.09814453125,71.34814453125,976.6962890625
133.0,71.34765625,71.34765625,22.59765625,6.84814453125,70.84814453125,38.84814453125,22.59765625,197.84765625,71.09765625,18.2646484375,49.7646484375,33.5146484375,142.6962890625,417.392578125,45.6962890625,7.34765625,33.5146484375,70.09814453125,71.34814453125,976.6962890625
134.0,71.716796875,71.716796875,22.966796875,6.96728515625,70.96728515625,38.96728515625,22.966796875,198.216796875,71.716796875,18.6337890625,50.1337890625,33.6337890625,143.4345703125,420.869140625,45.9345703125,7.716796875,33.6337890625,69.96728515625,71.71728515625,978.4345703125
135.0,71.716796875,71.716796875,22.966796875,6.96728515625,70.96728515625,38.96728515625,22.966796875,198.216796875,71.716796875,18.6337890625,50.1337890625,33.6337890625,143.4345703125,420.869140625,45.9345703125,7.716796875,33.6337890625,69.96728515625,71.71728515625,978.4345703125
136.0,72.083984375,72.083984375,22.833984375,7.08447265625,71.08447265625,39.08447265625,22.833984375,198.583984375,72.083984375,19.0009765625,50.5009765625,33.7509765625,144.1689453125,424.337890625,46.1689453125,8.083984375,33.7509765625,69.83447265625,72.08447265625,980.1689453125
137.0,72.083984375,72.083984375,22.833984375,7.08447265625,71.08447265625,39.08447265625,22.833984375,198.583984375,72.083984375,19.0009765625,50.5009765625,33.7509765625,144.1689453125,424.337890625,46.1689453125,8.083984375,33.7509765625,69.83447265625,72.08447265625,980.1689453125
138.0,72.44921875,72.44921875,23.19921875,7.19970703125,71.19970703125,39.19970703125,23.19921875,198.94921875,72.19921875,19.3662109375,50.8662109375,33.8662109375,144.8994140625,427.798828125,46.3994140625,8.44921875,33.8662109375,69.69970703125,72.44970703125,981.8994140625
139.0,72.44921875,72.44921875,23.19921875,7.19970703125,71.19970703125,39.19970703125,23.19921875,198.94921875,72.19921875,19.3662109375,50.8662109375,33.8662109375,144.8994140625,427.798828125,46.3994140625,8.44921875,33.8662109375,69.69970703125,72.44970703125,981.8994140625
140.0,72.8125,72.8125,23.0625,7.31298828125,71.31298828125,39.31298828125,23.0625,199.3125,72.5625,19.7294921875,51.2294921875,33.9794921875,145.6259765625,431.251953125,46.6259765625,8.8125,33.9794921875,69.56298828125,72.81298828125,983.6259765625
141.0,72.8125,72.8125,23.0625,7.31298828125,71.31298828125,39.31298828125,23.0625,199.3125,72.5625,19.7294921875,51.2294921875,33.9794921875,145.6259765625,431.251953125,46.6259765625,8.8125,33.9794921875,69.56298828125,72.81298828125,983.6259765625
142.0,73.173828125,73.173828125,23.423828125,7.42431640625,71.42431640625,39.42431640625,23.423828125,199.673828125,73.173828125,20.0908203125,51.5908203125,34.0908203125,146.3486328125,434.697265625,46.8486328125,9.173828125,34.0908203125,69.42431640625,73.17431640625,985.3486328125
143.0,73.173828125,73.173828125,23.423828125,7.42431640625,71.42431640625,39.42431640625,23.423828125,199.673828125,73.173828125,20.0908203125,51.5908203125,34.0908203125,146.3486328125,434.697265625,46.8486328125,9.173828125,34.0908203125,69.42431640625,73.17431640625,985.3486328125
144.0,73.533203125,73.533203125,23.283203125,7.53369140625,71.53369140625,39.53369140625,23.283203125,200.033203125,73.533203125,20.4501953125,51.9501953125,34.2001953125,147.0673828125,438.134765625,47.0673828125,9.533203125,34.2001953125,69.28369140625,73.53369140625,987.0673828125
145.0,73.533203125,73.533203125,23.283203125,7.53369140625,71.53369140625,39.53369140625,23.283203125,200.033203125,73.533203125,20.4501953125,51.9501953125,34.2001953125,147.0673828125,438.134765625,47.0673828125,9.533203125,34.2001953125,69.28369140625,73.53369140625,987.0673828125
146.0,73.890625,73.890625,23.640625,7.64111328125,71.64111328125,39.64111328125,23.640625,200.390625,73.640625,20.8076171875,52.3076171875,34.3076171875,147.7822265625,441.564453125,47.2822265625,9.890625,34.3076171875,69.14111328125,73.89111328125,988.7822265625
147.0,73.890625,73.890625,23.640625,7.64111328125,71.64111328125,39.64111328125,23.640625,200.390625,73.640625,20.8076171875,52.3076171875,34.3076171875,147.7822265625,441.564453125,47.2822265625,9.890625,34.3076171875,69.14111328125,73.89111328125,988.7822265625
148.0,74.24609375,74.24609375,23.49609375,7.74658203125,71.74658203125,39.74658203125,23.49609375,200.74609375,73.99609375,21.1630859375,52.6630859375,34.4130859375,148.4931640625,444.986328125,47.4931640625,10.24609375,34.4130859375,68.99658203125,74.24658203125,990.4931640625
149.0,74.24609375,74.24609375,23.49609375,7.74658203125,71.74658203125,39.74658203125,23.49609375,200.74609375,73.99609375,21.1630859375,52.6630859375,34.4130859375,148.4931640625,444.986328125,47.4931640625,10.24609375,34.4130859375,68.99658203125,74.24658203125,990.4931640625
150.0,74.599609375,74.599609375,23.849609375,7.85009765625,71.85009765625,39.85009765625,23.849609375,201.099609375,74.599609375,21.5166015625,53.0166015625,34.5166015625,149.2001953125,448.400390625,47.7001953125,10.599609375,34.5166015625,68.85009765625,74.60009765625,992.2001953125
151.0,74.599609375,74.599609375,23.849609375,7.85009765625,71.85009765625,39.85009765625,23.849609375,201.099609375,74.599609375,21.5166015625,53.0166015625,34.5166015625,149.2001953125,448.400390625,47.7001953125,10.599609375,34.5166015625,68.85009765625,74.60009765625,992.2001953125
152.0,74.951171875,74.951171875,23.701171875,7.95166015625,71.95166015625,39.95166015625,23.701171875,201.451171875,74.951171875,21.8681640625,53.3681640625,34.6181640625,149.9033203125,451.806640625,47.9033203125,10.951171875,34.6181640625,68.70166015625,74.95166015625,993.9033203125
153.0,74.951171875,74.951171875,23.701171875,7.95166015625,71.95166015625,39.95166015625,23.701171875,201.451171875,74.951171875,21.8681640625,53.3681640625,34.6181640625,149.9033203125,451.806640625,47.9033203125,10.951171875,34.6181640625,68.70166015625,74.95166015625,993.9033203125
154.0,75.30078125,75.30078125,24.05078125,8.05126953125,72.05126953125,40.05126953125,24.05078125,201.80078125,75.05078125,22.2177734375,53.7177734375,34.7177734375,150.6025390625,455.205078125,48.1025390625,11.30078125,34.7177734375,68.55126953125,75.30126953125,995.6025390625
155.0,75.30078125,75.30078125,24.05078125,8.05126953125,72.05126953125,40.05126953125,24.05078125,201.80078125,75.05078125,22.2177734375,53.7177734375,34.7177734375,150.6025390625,455.205078125,48.1025390625,11.30078125,34.7177734375,68.55126953125,75.30126953125,995.6025390625
156.0,75.6484375,75.6484375,23.8984375,8.14892578125,72.14892578125,40.14892578125,23.8984375,202.1484375,75.3984375,22.5654296875,54.0654296875,34.8154296875,151.2978515625,458.595703125,48.2978515625,11.6484375,34.8154296875,68.39892578125,75.64892578125,997.2978515625
157.0,75.6484375,75.6484375,23.8984375,8.14892578125,72.14892578125,40.14892578125,23.8984375,202.1484375,75.3984375,22.5654296875,54.0654296875,34.8154296875,151.2978515625,458.595703125,48.2978515625,11.6484375,34.8154296875,68.39892578125,75.64892578125,997.2978515625
158.0,75.994140625,75.994140625,24.244140625,8.24462890625,72.24462890625,40.24462890625,24.244140625,202.494140625,75.994140625,22.9111328125,54.4111328125,34.9111328125,151.9892578125,461.978515625,48.4892578125,11.994140625,34.9111328125,68.24462890625,75.99462890625,998.9892578125
159.0,75.994140625,75.994140625,24.244140625,8.24462890625,72.24462890625,40.24462890625,24.244140625,202.494140625,75.994140625,22.9111328125,54.4111328125,34.9111328125,151.9892578125,461.978515625,48.4892578125,11.994140625,34.9111328125,68.24462890625,75.99462890625,998.9892578125
160.0,76.337890625,76.337890625,24.087890625,8.33837890625,72.33837890625,40.33837890625,24.087890625,202.837890625,76.337890625,23.2548828125,54.7548828125,35.0048828125,152.6767578125,465.353515625,48.6767578125,12.337890625,35.0048828125,68.08837890625,76.33837890625,1000.6767578125
